file_name	library_size
SM-GE4QZ_S173_E1-50	2969740.0
SM-GE66E_S143_E1-50	2543884.0
SM-GE5TI_S190_E1-50	2716350.0
SM-GE5TS_S176_E1-50	2792958.0
SM-GE5PG_S014_E1-50	3239480.0
SM-GBMG3_S018_E1-50	2318822.0
SM-GE4VR_S121_E1-50	2085750.0
SM-GE67R_S006_E1-50	305492.0
SM-GE64T_S143_E1-50	3573974.0
SM-GE64V_S115_E1-50	2125946.0
SM-GE5QL_S146_E1-50	2218974.0
SM-GE5V2_S053_E1-50	2702588.0
SM-GE93J_S066_E1-50	2405506.0
SM-GE4WC_S035_E1-50	2483118.0
SM-GE8Y4_S134_E1-50	2552970.0
SM-GE4VR_S147_E1-50	1935304.0
SM-GE8WI_S172_E1-50	3308476.0
SM-GE936_S059_E1-50	885000.0
SM-GE5OW_S177_E1-50	2654096.0
SM-GE8XZ_S138_E1-50	2828584.0
SM-GE5QL_S143_E1-50	2542964.0
SM-GE5TI_S176_E1-50	2876504.0
SM-GE4RS_S155_E1-50	2894502.0
SM-GE5TI_S147_E1-50	2687766.0
SM-GE92A_S086_E1-50	2797860.0
SM-J39WG_S218_E1-50	517822.0
SM-GE5P3_S079_E1-50	3133498.0
SM-GE5V2_S082_E1-50	2570882.0
SM-GE8XW_S018_E1-50	2808544.0
SM-GE8XZ_S109_E1-50	2984312.0
SM-GE5U1_S156_E1-50	2154104.0
SM-GE95A_S056_E1-50	2353424.0
SM-GE8ZX_S171_E1-50	2879458.0
SM-GE91I_S093_E1-50	3214790.0
SM-GE65C_S173_E1-50	2789148.0
SM-GE4Y5_S118_E1-50	2760078.0
SM-GE95N_S182_E1-50	2950848.0
SM-GE8YF_S053_E1-50	2527580.0
PS0830_E1-50_S85	2010062.0
SM-GE4Y5_S108_E1-50	2753884.0
SM-GE4RS_S057_E1-50	2297244.0
SM-GE672_S184_E1-50	2178966.0
SM-GE5O8_S031_E1-50	2684862.0
SM-GE4WV_S154_E1-50	1463914.0
SM-GE5VR_S188_E1-50	3265968.0
SM-GE92K_S099_E1-50	3027082.0
SM-GE918_S048_E1-50	2958270.0
SM-GE8XZ_S185_E1-50	2783362.0
SM-GE5U1_S162_E1-50	1950042.0
SM-GE4Q7_S139_E1-50	0.0
SM-GE4Y5_S115_E1-50	2101854.0
SM-GE8Y4_S107_E1-50	3477888.0
SM-GE5PG_S043_E1-50	2823072.0
SM-GE5PG_S090_E1-50	2471452.0
SM-GE5VR_S161_E1-50	3352850.0
SM-GE4QV_S024_E1-50	2848858.0
SM-GE8XF_S044_E1-50	4060954.0
SM-GE8WR_S020_E1-50	3218730.0
SM-GE8YI_S030_E1-50	1401918.0
SM-GE94R_S130_E1-50	2758834.0
SM-GE5VJ_S035_E1-50	2316366.0
SM-GE4XY_S140_E1-50	2498292.0
SM-GE5U1_S149_E1-50	1971556.0
SM-GE5W2_S028_E1-50	2934126.0
SM-GE67R_S029_E1-50	3354308.0
SM-J39ZH_S517_E1-50	1329162.0
SM-GE5VE_S017_E1-50	2637888.0
SM-J39RG_S209_E1-50	1433460.0
SM-GE94H_S181_E1-50	2836046.0
SM-GE4VR_S165_E1-50	2174162.0
SM-GE65Y_S132_E1-50	1768626.0
SM-GE5OM_S082_E1-50	2070238.0
SM-GE666_S031_E1-50	2070450.0
SM-GE5V2_S084_E1-50	3029680.0
SM-GE65Z_S052_E1-50	2289376.0
SM-GE95N_S180_E1-50	2819226.0
SM-GE66Q_S027_E1-50	2211112.0
SM-GE5PA_S094_E1-50	2288978.0
SM-GE5U8_S086_E1-50	2939500.0
SM-GE8XQ_S166_E1-50	4076978.0
SM-GE92Y_S066_E1-50	2237196.0
SM-GE932_S009_E1-50	3294022.0
PS0817_E1-50_S19	692522.0
SM-GE95A_S006_E1-50	2467950.0
SM-J39TJ_S269_E1-50	1612380.0
SM-GE4X5_S343_E1-50	1218602.0
SM-GE5UQ_S191_E1-50	2347456.0
SM-GE64F_S146_E1-50	2576874.0
SM-GE93V_S038_E1-50	3204194.0
SM-GE94J_S096_E1-50	2716040.0
SM-GE5OW_S108_E1-50	2536298.0
SM-GE4XY_S188_E1-50	2500632.0
SM-GE5UX_S173_E1-50	405904.0
SM-GE4SJ_S086_E1-50	2673946.0
SM-GE5O8_S044_E1-50	2530554.0
SM-J39WG_S247_E1-50	484616.0
SM-GE8X2_S160_E1-50	2828688.0
SM-GE67R_S008_E1-50	3094726.0
SM-GE4Y5_S122_E1-50	2496008.0
SM-GE932_S035_E1-50	2927692.0
SM-GE8XZ_S192_E1-50	2193850.0
SM-GE8YI_S042_E1-50	3129976.0
SM-GE5UX_S171_E1-50	4756120.0
SM-GE5PA_S080_E1-50	2491700.0
SM-GE5TI_S187_E1-50	2440130.0
SM-GE4RV_S173_E1-50	3530754.0
SM-GE5OS_S149_E1-50	2540364.0
SM-GE936_S089_E1-50	1464574.0
SM-GE8WX_S077_E1-50	2454690.0
SM-GE65Y_S135_E1-50	2678458.0
SM-GE8XW_S007_E1-50	1316402.0
SM-GE8WX_S079_E1-50	1709258.0
SM-GE91Q_S056_E1-50	2880714.0
SM-GE62S_S118_E1-50	2381636.0
SM-GE4WC_S040_E1-50	2455544.0
SM-GE8X4_S189_E1-50	2678594.0
SM-GE4XY_S192_E1-50	2734398.0
SM-GE4QF_S058_E1-50	2601578.0
SM-GE4QZ_S150_E1-50	2168784.0
SM-GE4Q8_S055_E1-50	1765968.0
SM-GE5P3_S078_E1-50	2645842.0
SM-J39WD_S108_E1-50	1269500.0
SM-GE4RS_S014_E1-50	2896570.0
SM-GE94R_S177_E1-50	2097382.0
SM-GE932_S078_E1-50	3457866.0
SM-GE5PG_S005_E1-50	659624.0
SM-J39WG_S239_E1-50	589038.0
SM-GE94R_S136_E1-50	2903336.0
SM-GE8XZ_S175_E1-50	2943142.0
SM-GE5TS_S132_E1-50	2451988.0
SM-GE4QQ_S155_E1-50	3146660.0
SM-GE932_S077_E1-50	3236920.0
SM-GE8XF_S068_E1-50	4350522.0
SM-GE932_S018_E1-50	2896938.0
SM-GE4W2_S168_E1-50	1402192.0
SM-GE5QL_S168_E1-50	2460890.0
SM-GE95M_S013_E1-50	2886586.0
SM-GE4RV_S158_E1-50	2639070.0
SM-GE5OW_S158_E1-50	3073344.0
SM-GE5OM_S091_E1-50	1960458.0
SM-GE5P3_S086_E1-50	2599118.0
SM-GE5VJ_S008_E1-50	3418868.0
SM-GE5TI_S143_E1-50	2431964.0
SM-GE8X2_S158_E1-50	2724758.0
SM-GE95N_S105_E1-50	2753902.0
SM-GE5VE_S069_E1-50	2843558.0
SM-GE4Q8_S060_E1-50	2084752.0
SM-GE65R_S010_E1-50	2778566.0
SM-GE936_S067_E1-50	2743632.0
SM-GE5TM_S146_E1-50	2675888.0
SM-GE67K_S104_E1-50	2697204.0
SM-GE64F_S108_E1-50	2249478.0
SM-GE5PA_S143_E1-50	4008546.0
SM-GE8YF_S072_E1-50	2866748.0
SM-GE4S1_S144_E1-50	2697080.0
SM-GE4QF_S068_E1-50	2709150.0
SM-GE8YZ_S151_E1-50	2437818.0
SM-GE8WX_S042_E1-50	2289548.0
SM-GE94H_S144_E1-50	2530038.0
SM-GE67R_S044_E1-50	2972790.0
SM-J39TJ_S274_E1-50	1385460.0
SM-GE8YK_S090_E1-50	3023302.0
SM-GE5TM_S172_E1-50	3214776.0
SM-GE8XQ_S053_E1-50	1743160.0
SM-GE5UQ_S165_E1-50	2079316.0
SM-GE95A_S082_E1-50	2439250.0
SM-GE4SJ_S079_E1-50	1305988.0
SM-GE8XQ_S030_E1-50	2132938.0
SM-GE92Y_S013_E1-50	3635984.0
SM-GE8XQ_S168_E1-50	3627766.0
SM-GE64F_S182_E1-50	2622498.0
SM-GE5VR_S129_E1-50	3021806.0
SM-GE4RS_S015_E1-50	2838654.0
SM-GE8ZC_S099_E1-50	3633412.0
SM-GE4S1_S134_E1-50	2052294.0
SM-GE4XY_S016_E1-50	2482034.0
SM-GE4S1_S145_E1-50	2810330.0
PS0830_E1-50_S24	2321938.0
SM-GE67G_S097_E1-50	2838090.0
SM-GE66Q_S044_E1-50	2572728.0
SM-GE63H_S159_E1-50	3080908.0
SM-GE5TM_S099_E1-50	2556548.0
SM-GE5UX_S167_E1-50	3837488.0
SM-GE4S1_S169_E1-50	3722346.0
SM-GE5TS_S130_E1-50	2679126.0
SM-GE5OW_S186_E1-50	2661836.0
SM-GE918_S009_E1-50	2855098.0
SM-GE66C_S114_E1-50	3088774.0
SM-GE8XQ_S012_E1-50	1947146.0
SM-GE8ZC_S129_E1-50	3636554.0
SM-GE5U8_S021_E1-50	2644496.0
SM-GE936_S078_E1-50	3075450.0
SM-GE65C_S117_E1-50	3246050.0
SM-GE94J_S044_E1-50	2984846.0
SM-GE652_S132_E1-50	2310512.0
SM-GE4QN_S173_E1-50	0.0
SM-GE8XQ_S184_E1-50	2326694.0
SM-GE5UU_S030_E1-50	3716674.0
SM-GE64F_S191_E1-50	2869492.0
SM-GE5UU_S041_E1-50	3062048.0
SM-GE681_S057_E1-50	2809200.0
SM-GE5V9_S147_E1-50	2835532.0
SM-GE95N_S157_E1-50	2671382.0
SM-GE8XF_S032_E1-50	3706984.0
SM-GE95N_S190_E1-50	2659400.0
SM-GE91Q_S024_E1-50	2475424.0
SM-GE95A_S012_E1-50	2394512.0
SM-GE5PA_S180_E1-50	2725804.0
SM-GE5O8_S015_E1-50	2686996.0
SM-GE8XQ_S014_E1-50	1964048.0
SM-GE5U8_S012_E1-50	2481176.0
SM-GE5UU_S086_E1-50	2199324.0
SM-GE92K_S161_E1-50	3017622.0
SM-GE4RV_S175_E1-50	3065376.0
SM-GE8XQ_S137_E1-50	4093982.0
SM-GE5UU_S096_E1-50	2148354.0
SM-GE5OS_S139_E1-50	456554.0
SM-GE95M_S085_E1-50	201818.0
SM-GE4QF_S050_E1-50	2645700.0
SM-GE5UU_S056_E1-50	2953766.0
SM-GE5V2_S093_E1-50	3104748.0
SM-GE5VJ_S083_E1-50	3444354.0
SM-GE8XQ_S076_E1-50	1188244.0
SM-GE65Y_S141_E1-50	2480730.0
SM-GE64L_S016_E1-50	2509572.0
SM-GE5VR_S190_E1-50	2540606.0
SM-GE91V_S131_E1-50	3265846.0
SM-GE5TM_S114_E1-50	2423636.0
SM-GE4RC_S039_E1-50	2270144.0
SM-GE5TS_S174_E1-50	2460572.0
SM-GE5V9_S139_E1-50	1404388.0
SM-GE4QF_S076_E1-50	1638384.0
SM-GE4Q8_S070_E1-50	1849938.0
SM-GE63O_S008_E1-50	2710778.0
SM-GE65C_S184_E1-50	2419252.0
SM-GE8WR_S052_E1-50	2867292.0
SM-GE63H_S135_E1-50	1986922.0
SM-GE63V_S098_E1-50	2877044.0
SM-GE8Y4_S115_E1-50	3627982.0
SM-GE4RC_S091_E1-50	2695252.0
SM-GE93P_S028_E1-50	2511408.0
SM-GE5PG_S039_E1-50	3127644.0
SM-GE8YZ_S177_E1-50	1940942.0
SM-GE5P3_S092_E1-50	2684580.0
SM-GE5U8_S085_E1-50	2789390.0
SM-GE66H_S042_E1-50	2267940.0
SM-GE4Q2_S125_E1-50	0.0
SM-GE4QF_S065_E1-50	2589300.0
SM-GE67K_S141_E1-50	2806936.0
SM-GE93P_S058_E1-50	2609092.0
SM-GE5UQ_S112_E1-50	2659020.0
SM-GE4WC_S055_E1-50	2619642.0
SM-GE94R_S158_E1-50	2707842.0
SM-GE5VJ_S003_E1-50	3252930.0
SM-GE5UU_S081_E1-50	3741628.0
SM-GE92K_S149_E1-50	2301180.0
SM-GE93P_S044_E1-50	2597438.0
SM-GE5TI_S165_E1-50	2861526.0
SM-GE5UU_S018_E1-50	3191932.0
SM-GE63H_S132_E1-50	3041794.0
SM-GE4WC_S047_E1-50	3304828.0
SM-GE8ZI_S186_E1-50	3126566.0
SM-GE5VR_S156_E1-50	3432430.0
SM-GE5VR_S192_E1-50	3301674.0
SM-GE4QQ_S180_E1-50	2920316.0
SM-GE94J_S082_E1-50	3266622.0
SM-GE8ZC_S134_E1-50	3126666.0
SM-GE5VR_S112_E1-50	2804898.0
SM-GE94J_S047_E1-50	3141736.0
SM-GE4WX_S320_E1-50	1381388.0
SM-GE4QQ_S172_E1-50	3019558.0
SM-GE94H_S151_E1-50	2937424.0
SM-GE5VJ_S075_E1-50	2907010.0
SM-GE8XQ_S123_E1-50	3621754.0
SM-GE5QL_S158_E1-50	2419708.0
SM-GE4RN_S082_E1-50	0.0
SM-GE67G_S100_E1-50	2399880.0
SM-GE5U8_S075_E1-50	2566454.0
SM-GE5TM_S190_E1-50	2789988.0
SM-GE4QV_S080_E1-50	2500718.0
SM-GE95M_S088_E1-50	2731242.0
SM-GE8X2_S181_E1-50	2913422.0
SM-GE5OG_S007_E1-50	2484880.0
SM-GE94R_S178_E1-50	2905596.0
SM-GE5OS_S131_E1-50	2088902.0
SM-GE64T_S100_E1-50	2818056.0
SM-GE8Y4_S160_E1-50	3596538.0
SM-GE4WX_S335_E1-50	1389574.0
SM-GE4RC_S047_E1-50	2783666.0
SM-GE64L_S011_E1-50	2648494.0
SM-GE5U1_S173_E1-50	2200536.0
SM-GE5OM_S088_E1-50	1113632.0
SM-GE4Q8_S084_E1-50	2034498.0
SM-GE95A_S060_E1-50	2664346.0
SM-GE4RS_S122_E1-50	3490666.0
SM-GE4W2_S156_E1-50	1519980.0
SM-J39W4_S162_E1-50	1269582.0
SM-GE4QQ_S153_E1-50	3025270.0
SM-GE64F_S120_E1-50	2537512.0
SM-GE5TS_S124_E1-50	2531922.0
SM-GE92Y_S014_E1-50	3529704.0
SM-GE92K_S115_E1-50	3263802.0
SM-GE8XF_S059_E1-50	3952694.0
SM-GE5VR_S105_E1-50	3408424.0
SM-GE5OW_S124_E1-50	2282924.0
SM-GE64F_S135_E1-50	1975414.0
SM-GE652_S161_E1-50	2789422.0
SM-GE65D_S192_E1-50	2629790.0
SM-GE5TI_S109_E1-50	2600564.0
SM-GE93B_S069_E1-50	2334760.0
SM-GE5UU_S066_E1-50	3543270.0
SM-GE5VJ_S043_E1-50	609374.0
SM-GE5VE_S041_E1-50	2696292.0
SM-GE5OW_S118_E1-50	2223952.0
SM-GE5UX_S154_E1-50	3187908.0
SM-GE95A_S055_E1-50	2732068.0
SM-GE5P3_S089_E1-50	3005796.0
SM-GE8X7_S151_E1-50	2831838.0
SM-GE8YZ_S186_E1-50	2631584.0
SM-GE62S_S111_E1-50	2381920.0
SM-GE4RS_S104_E1-50	3138872.0
SM-GE8X2_S112_E1-50	2881514.0
SM-GE93S_S131_E1-50	2146698.0
SM-GE67S_S108_E1-50	2472992.0
SM-GE93P_S082_E1-50	3210386.0
SM-GE64F_S098_E1-50	2322096.0
SM-GE95N_S137_E1-50	2552628.0
SM-GE5TM_S151_E1-50	2586856.0
SM-GE4QV_S056_E1-50	2593316.0
SM-GE94H_S185_E1-50	2093904.0
SM-GE8YF_S079_E1-50	923334.0
SM-GE672_S157_E1-50	2300846.0
SM-GE94J_S041_E1-50	2731786.0
SM-GE5PG_S010_E1-50	2878578.0
SM-GE5OS_S152_E1-50	3293416.0
SM-GE918_S045_E1-50	2945664.0
SM-GE8YF_S071_E1-50	3169492.0
SM-GE5UQ_S098_E1-50	2436830.0
SM-GE65H_S014_E1-50	2271680.0
SM-GE4QV_S050_E1-50	2389606.0
SM-GE95N_S127_E1-50	3327156.0
SM-GE5V2_S055_E1-50	2898278.0
SM-GE672_S036_E1-50	2426082.0
SM-GE93B_S038_E1-50	2284382.0
SM-GE5VR_S097_E1-50	2835832.0
SM-GE8XQ_S027_E1-50	2006262.0
SM-GE8Y4_S169_E1-50	3069162.0
SM-GE4QV_S057_E1-50	2418362.0
SM-GE8XQ_S044_E1-50	2112910.0
SM-GE4W8_S080_E1-50	2977210.0
SM-GE4RV_S137_E1-50	2317492.0
SM-GE8XQ_S081_E1-50	1933166.0
SM-GE5VJ_S057_E1-50	3415246.0
SM-GE8X2_S149_E1-50	2758694.0
SM-GE953_S053_E1-50	2971764.0
SM-GE8WR_S074_E1-50	3502354.0
SM-GE8X2_S184_E1-50	2334002.0
SM-GE5VE_S046_E1-50	2640114.0
SM-GE5P3_S084_E1-50	2920910.0
SM-GE4QZ_S142_E1-50	2713172.0
SM-GE5VJ_S004_E1-50	3657458.0
SM-GE932_S059_E1-50	547514.0
SM-GE93V_S037_E1-50	2282322.0
SM-GE94H_S190_E1-50	2605336.0
SM-GE8Y4_S172_E1-50	3334952.0
SM-GE4QV_S022_E1-50	2647316.0
SM-GE64F_S163_E1-50	2915106.0
SM-GE95A_S054_E1-50	2852508.0
SM-GE4S3_S099_E1-50	1950956.0
SM-GE937_S102_E1-50	2793256.0
SM-GE91Q_S047_E1-50	3122006.0
SM-GE918_S074_E1-50	2973214.0
SM-GE93S_S134_E1-50	1494160.0
SM-GE5U8_S033_E1-50	3213048.0
SM-GE95A_S037_E1-50	2088586.0
SM-GE91I_S067_E1-50	3020146.0
SM-GE8XW_S070_E1-50	2495834.0
SM-GE4X5_S335_E1-50	1438528.0
SM-GE932_S013_E1-50	3718216.0
SM-GE4RV_S168_E1-50	3354468.0
SM-GE91Q_S052_E1-50	2908198.0
SM-GE95A_S034_E1-50	2685254.0
SM-GE5VR_S179_E1-50	3696528.0
SM-GE8XF_S054_E1-50	4315246.0
SM-GE4RS_S147_E1-50	2537226.0
SM-GE8XZ_S172_E1-50	2953686.0
SM-GE918_S039_E1-50	2998626.0
SM-GE4QF_S037_E1-50	2392436.0
SM-GE4QD_S050_E1-50	2704902.0
SM-GE64F_S174_E1-50	2874758.0
SM-GE5VE_S014_E1-50	2463864.0
SM-GE937_S111_E1-50	2612908.0
SM-GE4QN_S158_E1-50	2209030.0
SM-GE8X7_S186_E1-50	3196446.0
SM-GE91Q_S009_E1-50	2693692.0
SM-GE5VJ_S056_E1-50	3323962.0
SM-GE5TS_S187_E1-50	2328534.0
SM-GE652_S152_E1-50	2943234.0
SM-GE95N_S126_E1-50	3043166.0
SM-GE4QF_S085_E1-50	377418.0
SM-GE93J_S058_E1-50	3228918.0
SM-GE8X2_S174_E1-50	2613070.0
SM-GE4QQ_S189_E1-50	2838606.0
SM-GE4XG_S002_E1-50	2731878.0
SM-GE5TI_S137_E1-50	2793364.0
SM-GE92A_S093_E1-50	2572440.0
SM-GE67R_S011_E1-50	2257994.0
SM-GE5P3_S064_E1-50	3095700.0
SM-GE4S3_S157_E1-50	3008386.0
SM-GE4WX_S300_E1-50	1156696.0
SM-GE4WN_S087_E1-50	1864318.0
SM-GE5TS_S110_E1-50	2614104.0
SM-GE8WX_S073_E1-50	2434726.0
SM-GE936_S080_E1-50	1825656.0
SM-GE91V_S126_E1-50	2883792.0
SM-GE5PA_S189_E1-50	3512492.0
SM-GE8XQ_S134_E1-50	2384838.0
SM-GE4VR_S157_E1-50	2017600.0
SM-GE93B_S020_E1-50	2436514.0
SM-GE8ZI_S140_E1-50	3046086.0
SM-GE8Y4_S151_E1-50	3067846.0
SM-GE94H_S172_E1-50	2594498.0
SM-GE5QL_S140_E1-50	2459638.0
SM-GE5VR_S170_E1-50	2681464.0
SM-GE94J_S058_E1-50	1885884.0
SM-GE63V_S099_E1-50	2701152.0
SM-GE8Y4_S131_E1-50	3101968.0
SM-GE8YZ_S162_E1-50	2586792.0
SM-GE67S_S141_E1-50	3679344.0
SM-GE4RC_S048_E1-50	3960840.0
SM-GE4XY_S028_E1-50	2708220.0
SM-GE8XW_S054_E1-50	2526114.0
SM-GE66H_S028_E1-50	2236074.0
SM-GE5PA_S155_E1-50	1179680.0
SM-GE4Q8_S083_E1-50	2170092.0
SM-GE5UQ_S111_E1-50	2798978.0
SM-GE5W2_S022_E1-50	2982554.0
SM-GE95M_S064_E1-50	3532678.0
SM-GBMG3_S012_E1-50	2593732.0
SM-J39RG_S236_E1-50	1684772.0
SM-GE4WN_S093_E1-50	2430850.0
SM-GE5V2_S054_E1-50	2513036.0
SM-GE8YI_S006_E1-50	2874076.0
SM-GE8YI_S025_E1-50	2174932.0
SM-GE8XW_S013_E1-50	2501710.0
SM-GE8X2_S163_E1-50	2677632.0
SM-GE953_S062_E1-50	3094600.0
SM-GE5VE_S091_E1-50	2980894.0
SM-GE93V_S089_E1-50	2877108.0
SM-GE8ZI_S145_E1-50	3737882.0
SM-GE8YZ_S181_E1-50	2414652.0
SM-GE4Q8_S048_E1-50	2271642.0
SM-GE666_S030_E1-50	3439516.0
SM-GE5UX_S169_E1-50	3325046.0
SM-GE5UQ_S100_E1-50	2208874.0
SM-GE4QV_S095_E1-50	2340058.0
SM-GE5TI_S140_E1-50	2582548.0
SM-GE8WI_S183_E1-50	2534160.0
SM-GE8WI_S187_E1-50	2525322.0
SM-GE8XQ_S167_E1-50	60228.0
SM-GE66C_S099_E1-50	2627980.0
SM-GE8XZ_S140_E1-50	2722658.0
SM-GE5V2_S034_E1-50	2494512.0
SM-GE93V_S090_E1-50	2897214.0
SM-GE5W2_S038_E1-50	1405674.0
SM-GE4QN_S154_E1-50	0.0
SM-GE8YB_S049_E1-50	3227054.0
SM-GE681_S086_E1-50	2915372.0
SM-GE8XZ_S159_E1-50	2449002.0
SM-GE8WI_S141_E1-50	2767264.0
SM-GE93P_S073_E1-50	2815294.0
SM-GE8XZ_S114_E1-50	2763952.0
SM-GE93B_S035_E1-50	2147500.0
PS0817_E1-50_S46	809846.0
SM-GE4XY_S074_E1-50	2183984.0
SM-GE5QL_S106_E1-50	2169872.0
SM-GE5O8_S028_E1-50	2444730.0
SM-GE65R_S035_E1-50	2863340.0
SM-GE67S_S129_E1-50	2823996.0
SM-GE5VR_S139_E1-50	1831910.0
SM-GE94H_S164_E1-50	2686980.0
SM-GE936_S005_E1-50	2717000.0
SM-GE5V9_S145_E1-50	2454680.0
SM-GE5V2_S086_E1-50	2933924.0
SM-J39ZH_S509_E1-50	1351658.0
SM-GE67S_S113_E1-50	3204598.0
SM-GE92A_S069_E1-50	2651636.0
SM-GE95M_S039_E1-50	2170878.0
SM-GE95M_S021_E1-50	2486644.0
SM-GE94R_S133_E1-50	1861904.0
SM-GE66E_S128_E1-50	2263254.0
SM-GE8WI_S182_E1-50	2752572.0
SM-GE91V_S160_E1-50	2755112.0
SM-GE4Q7_S166_E1-50	0.0
SM-GE4RN_S094_E1-50	2356796.0
SM-GE4Q2_S152_E1-50	0.0
SM-GE5OW_S125_E1-50	2650684.0
SM-GE8XF_S055_E1-50	4615004.0
SM-GE8X2_S176_E1-50	2855204.0
SM-GE67K_S119_E1-50	904020.0
SM-GE65Z_S053_E1-50	2139886.0
SM-GE64F_S148_E1-50	2451398.0
SM-GE932_S065_E1-50	3658706.0
SM-GE4RS_S153_E1-50	0.0
SM-GE5VE_S078_E1-50	2810610.0
SM-GE5QL_S167_E1-50	2640556.0
SM-GE4RS_S109_E1-50	2878250.0
SM-GE4VR_S110_E1-50	1220232.0
SM-GE8XQ_S183_E1-50	3864538.0
SM-GE8X2_S123_E1-50	2626058.0
SM-GE5P3_S091_E1-50	2760336.0
SM-GE4QF_S081_E1-50	2650026.0
SM-GE92Y_S012_E1-50	2839458.0
SM-GE8XQ_S005_E1-50	1953648.0
SM-GE95N_S167_E1-50	2836592.0
SM-GE5PA_S132_E1-50	3085114.0
SM-GE4QD_S027_E1-50	2547022.0
SM-GE4S1_S140_E1-50	2340122.0
SM-GE4RS_S063_E1-50	2638740.0
SM-J39RO_S275_E1-50	265358.0
SM-GE65R_S029_E1-50	2925400.0
SM-GE4RC_S081_E1-50	1948472.0
SM-GE8YI_S091_E1-50	3052642.0
SM-GE8YK_S094_E1-50	3261600.0
SM-GE918_S081_E1-50	2806484.0
SM-GE8WX_S076_E1-50	1856874.0
SM-GE936_S050_E1-50	2100506.0
SM-GE8Y4_S132_E1-50	2917662.0
SM-GE5P3_S054_E1-50	2401864.0
SM-GE8YK_S014_E1-50	3211156.0
SM-GE94H_S120_E1-50	3080954.0
SM-GE8XW_S028_E1-50	2394506.0
SM-GE5V9_S137_E1-50	3024008.0
SM-GE65D_S148_E1-50	2784206.0
SM-GE4Y5_S156_E1-50	2472854.0
SM-GE8YI_S039_E1-50	3040562.0
SM-GE4WX_S354_E1-50	411402.0
SM-GE5U1_S148_E1-50	2497674.0
SM-GE918_S047_E1-50	3101614.0
SM-GE8XZ_S151_E1-50	3023778.0
SM-GE93J_S081_E1-50	3004032.0
SM-GE63O_S056_E1-50	2696510.0
SM-GE95A_S011_E1-50	2940610.0
SM-GE4QF_S047_E1-50	2476888.0
SM-GE94R_S183_E1-50	3113606.0
SM-GE8ZI_S157_E1-50	3165004.0
SM-GE5QL_S153_E1-50	1981556.0
SM-GE4RS_S008_E1-50	2931762.0
SM-GE5U1_S161_E1-50	1655096.0
SM-GE4RS_S045_E1-50	3108768.0
SM-GE5VE_S049_E1-50	2698230.0
SM-GE93J_S073_E1-50	2935960.0
SM-GE5V2_S085_E1-50	443816.0
SM-GBMG3_S044_E1-50	3093484.0
SM-GE681_S083_E1-50	2800418.0
SM-GE95A_S033_E1-50	3119692.0
SM-GE8YF_S004_E1-50	2595028.0
SM-GE8WX_S086_E1-50	2536570.0
SM-GE4Y5_S107_E1-50	2631288.0
SM-GE93P_S085_E1-50	3322916.0
SM-GE8Y4_S120_E1-50	3773990.0
SM-GE4RN_S049_E1-50	2357402.0
SM-GE8YK_S013_E1-50	3086942.0
SM-GE4W8_S031_E1-50	3015218.0
SM-GE5V9_S163_E1-50	3134804.0
SM-GE95N_S171_E1-50	3250168.0
SM-GE4SJ_S072_E1-50	2929202.0
SM-GE953_S005_E1-50	1260218.0
SM-GE937_S174_E1-50	2481234.0
SM-GE92K_S120_E1-50	2417468.0
SM-GE5V2_S001_E1-50	2766876.0
SM-J39TJ_S278_E1-50	1461740.0
SM-GE918_S073_E1-50	2722418.0
SM-GE65R_S027_E1-50	2626060.0
SM-GE91Q_S033_E1-50	2842284.0
SM-GE5UQ_S132_E1-50	2132946.0
SM-GE95M_S034_E1-50	2627446.0
SM-GE8YK_S091_E1-50	2345362.0
SM-GE92A_S096_E1-50	1805438.0
SM-GE8Y4_S122_E1-50	2011310.0
SM-GE5VR_S138_E1-50	3054738.0
SM-GE4Q2_S159_E1-50	0.0
SM-GE918_S036_E1-50	2964422.0
SM-GE67G_S102_E1-50	2183618.0
SM-GE5QL_S120_E1-50	2406980.0
SM-GE67G_S124_E1-50	2472386.0
SM-GE5PG_S008_E1-50	1792284.0
SM-GE93V_S031_E1-50	3218752.0
SM-GE93S_S185_E1-50	2460122.0
SM-GE5P3_S048_E1-50	2938242.0
SM-GE5TI_S173_E1-50	428440.0
SM-J39ZH_S508_E1-50	1231196.0
SM-GE8XZ_S126_E1-50	2698052.0
SM-GE95M_S033_E1-50	2947932.0
SM-GE936_S048_E1-50	3024032.0
SM-GE92A_S088_E1-50	2598968.0
SM-GE5VR_S120_E1-50	2523568.0
SM-GE4QV_S084_E1-50	2408418.0
SM-GE93S_S141_E1-50	2119534.0
SM-GE5TO_S143_E1-50	2301518.0
SM-GE8Y4_S136_E1-50	3401808.0
SM-GE67R_S016_E1-50	3203870.0
SM-GE4RS_S026_E1-50	3428848.0
SM-GE91V_S116_E1-50	2902904.0
SM-GE5OS_S189_E1-50	1953870.0
SM-GE953_S039_E1-50	2908254.0
SM-GE5VJ_S032_E1-50	3705540.0
SM-GE5TS_S105_E1-50	2264430.0
SM-GE4RS_S106_E1-50	2903840.0
SM-GE95M_S020_E1-50	2611002.0
SM-GE64F_S154_E1-50	2285346.0
SM-GE5TI_S167_E1-50	2486526.0
SM-GE4RS_S128_E1-50	2380956.0
SM-GE64F_S114_E1-50	2708856.0
SM-GE5VR_S176_E1-50	3499516.0
SM-GE5QL_S139_E1-50	3648470.0
SM-GE8WI_S167_E1-50	2754450.0
